"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"SYNGR2"	7.88875419811317e-126	0.272535892225779	0.662	0.487	1.82940209854244e-121	"BRCA.Luminal_2"	"SYNGR2"
"NDUFA1"	3.53945169767133e-125	0.276476152084509	0.795	0.662	8.20798848689981e-121	"BRCA.Luminal_2"	"NDUFA1"
"SNRPN"	8.49924713616052e-125	0.268320137005055	0.475	0.293	1.97097541087563e-120	"BRCA.Luminal_2"	"SNRPN"
"ORMDL21"	1.97018736288527e-124	0.265211974582248	0.599	0.405	4.56886449453095e-120	"BRCA.Luminal_2"	"ORMDL2"
"LSM4"	3.19737621101867e-124	0.260227066084372	0.681	0.499	7.41471543335229e-120	"BRCA.Luminal_2"	"LSM4"
"TMED3"	1.05722539452825e-123	0.274538868912345	0.638	0.468	2.451705689911e-119	"BRCA.Luminal_2"	"TMED3"
"UFC1"	4.23924859713429e-123	0.269666178093193	0.705	0.537	9.83081749675442e-119	"BRCA.Luminal_2"	"UFC1"
"CTNNA1"	2.67984290575093e-122	0.263840038327033	0.688	0.519	6.2145556984364e-118	"BRCA.Luminal_2"	"CTNNA1"
"CTSD1"	1.89708172738839e-121	0.270418498982748	0.578	0.389	4.39933252581368e-117	"BRCA.Luminal_2"	"CTSD"
"DBI1"	3.04311307810238e-121	0.299339160736861	0.788	0.614	7.05697922811941e-117	"BRCA.Luminal_2"	"DBI"
"CHMP3"	2.16745603963995e-119	0.258083240961265	0.522	0.34	5.02633055592504e-115	"BRCA.Luminal_2"	"CHMP3"
"UBXN4"	3.19796102223596e-119	0.272709750290097	0.799	0.648	7.41607161056519e-115	"BRCA.Luminal_2"	"UBXN4"
"G6PD"	4.40282528254078e-119	0.265253285545859	0.451	0.275	1.02101518302121e-114	"BRCA.Luminal_2"	"G6PD"
"SEPW1"	4.85789645511245e-119	0.293504522134125	0.59	0.42	1.12654618794058e-114	"BRCA.Luminal_2"	"SEPW1"
"APEX11"	5.19959720724799e-119	0.261895663656088	0.624	0.443	1.20578659236081e-114	"BRCA.Luminal_2"	"APEX1"
"AK11"	7.59123033556024e-119	0.266395188226472	0.541	0.353	1.76040631481642e-114	"BRCA.Luminal_2"	"AK1"
"CHMP4A"	2.11622842811394e-118	0.253974801379834	0.575	0.395	4.90753372479624e-114	"BRCA.Luminal_2"	"CHMP4A"
"IFITM3"	1.26146809417195e-117	0.607352097106436	0.857	0.821	2.92534451038475e-113	"BRCA.Luminal_2"	"IFITM3"
"ASPH1"	3.82955924249117e-117	0.307416852836481	0.583	0.405	8.88074788333703e-113	"BRCA.Luminal_2"	"ASPH"
"GDE1"	5.03226533552343e-116	0.256419016352346	0.393	0.228	1.16698233130788e-111	"BRCA.Luminal_2"	"GDE1"
"IER2"	6.31430985673225e-116	0.291414674994221	0.77	0.606	1.46428845577621e-111	"BRCA.Luminal_2"	"IER2"
"FIS1"	1.6889275177977e-114	0.260528448038705	0.668	0.503	3.91662291377287e-110	"BRCA.Luminal_2"	"FIS1"
"CYSTM11"	2.69010061708989e-114	0.253655583191158	0.752	0.597	6.23834333103145e-110	"BRCA.Luminal_2"	"CYSTM1"
"PCBD11"	3.22238798991642e-113	0.253407121106511	0.51	0.334	7.47271774861617e-109	"BRCA.Luminal_2"	"PCBD1"
"ANXA7"	6.97498368519537e-112	0.252671150958532	0.72	0.561	1.61749871659681e-107	"BRCA.Luminal_2"	"ANXA7"
"NDUFS8"	9.27864087719535e-112	0.262049297452268	0.7	0.542	2.1517168194216e-107	"BRCA.Luminal_2"	"NDUFS8"
"NDFIP1"	1.54109949809086e-111	0.252023555742545	0.679	0.511	3.57380973607271e-107	"BRCA.Luminal_2"	"NDFIP1"
"KTN11"	4.63692994758341e-111	0.272347294927634	0.847	0.761	1.07530405484459e-106	"BRCA.Luminal_2"	"KTN1"
"MRPS10"	2.34907114827375e-109	0.258982585089576	0.513	0.337	5.44749599284682e-105	"BRCA.Luminal_2"	"MRPS10"
"RAB32"	3.36138519239287e-108	0.415399133358423	0.545	0.396	7.79505226115907e-104	"BRCA.Luminal_2"	"RAB32"
"GATA3"	3.18150121454719e-107	0.29376100569952	0.379	0.224	7.37790131653494e-103	"BRCA.Luminal_2"	"GATA3"
"CRNDE"	7.13991955580703e-106	0.27087785028487	0.579	0.411	1.65574734499165e-101	"BRCA.Luminal_2"	"CRNDE"
"KYNU1"	1.37596983669666e-105	0.332544931642203	0.364	0.203	3.19087405129955e-101	"BRCA.Luminal_2"	"KYNU"
"TAPBP"	5.22160933727622e-105	0.266018047737092	0.627	0.469	1.21089120531436e-100	"BRCA.Luminal_2"	"TAPBP"
"ARHGAP291"	9.37195963532588e-104	0.305290113968496	0.714	0.549	2.17335743943207e-99	"BRCA.Luminal_2"	"ARHGAP29"
"FDFT11"	1.04268128407536e-103	0.299954409665624	0.635	0.476	2.41797789777076e-99	"BRCA.Luminal_2"	"FDFT1"
"SELM2"	5.53840010691293e-103	0.296475115237661	0.864	0.736	1.28435498479311e-98	"BRCA.Luminal_2"	"SELM"
"CLNS1A"	1.01502615613214e-102	0.254540765213788	0.564	0.403	2.35384565607043e-98	"BRCA.Luminal_2"	"CLNS1A"
"CX3CL12"	1.63507187017054e-101	0.286550586750561	0.331	0.183	3.79173166692548e-97	"BRCA.Luminal_2"	"CX3CL1"
"MYL12A"	6.87774693469458e-93	0.372531614852523	0.964	0.951	1.59494951415567e-88	"BRCA.Luminal_2"	"MYL12A"
"EDN11"	7.40619993454141e-93	0.568519601825547	0.41	0.261	1.71749776482015e-88	"BRCA.Luminal_2"	"EDN1"
"GNAS1"	6.31585221598266e-92	0.267845037938063	0.777	0.636	1.46464612888638e-87	"BRCA.Luminal_2"	"GNAS"
"FOS1"	9.49178399260962e-92	0.319919765954265	0.631	0.483	2.20114470788617e-87	"BRCA.Luminal_2"	"FOS"
"LRRFIP11"	2.67193193932538e-91	0.258635179671515	0.767	0.619	6.19621016729556e-87	"BRCA.Luminal_2"	"LRRFIP1"
"DAXX"	5.99951985201979e-90	0.25293900393697	0.43	0.281	1.39128865368339e-85	"BRCA.Luminal_2"	"DAXX"
"SDC1"	3.81715127891872e-89	0.306029886351249	0.3	0.17	8.85197381581252e-85	"BRCA.Luminal_2"	"SDC1"
"AQP31"	7.86843886489662e-88	0.436075832820224	0.265	0.143	1.82469097276953e-83	"BRCA.Luminal_2"	"AQP3"
"TECR"	2.69787159963643e-87	0.25347257277111	0.584	0.435	6.25636423955688e-83	"BRCA.Luminal_2"	"TECR"
"IRX3"	1.85523802737196e-85	0.250575249908483	0.363	0.225	4.30229698547558e-81	"BRCA.Luminal_2"	"IRX3"
"C4orf482"	2.09950099585194e-82	0.256575718867093	0.366	0.23	4.86874280938065e-78	"BRCA.Luminal_2"	"C4orf48"
"XIST1"	5.68791064679425e-82	0.254091079622511	0.677	0.538	1.31902647899159e-77	"BRCA.Luminal_2"	"XIST"
"EIF4G21"	6.47543802166284e-79	0.28245116981908	0.818	0.733	1.50165407722361e-74	"BRCA.Luminal_2"	"EIF4G2"
"MYH9"	9.14662197147581e-75	0.328789446429973	0.696	0.593	2.12110163518524e-70	"BRCA.Luminal_2"	"MYH9"
"PLK21"	1.35976052879513e-71	0.360378600145021	0.492	0.355	3.1532846662759e-67	"BRCA.Luminal_2"	"PLK2"
"ERO1A1"	4.70458290625619e-68	0.294450908116504	0.509	0.366	1.09099277596081e-63	"BRCA.Luminal_2"	"ERO1A"
"HMGCS1"	1.45212955316048e-62	0.264842482675799	0.293	0.183	3.36748843377915e-58	"BRCA.Luminal_2"	"HMGCS1"
"ANXA31"	1.59360064769128e-62	0.325074428389361	0.705	0.621	3.69555990199607e-58	"BRCA.Luminal_2"	"ANXA3"
"SERPINA12"	1.18310527215965e-60	0.554527179453886	0.273	0.167	2.74362112613823e-56	"BRCA.Luminal_2"	"SERPINA1"
"MARCKS1"	3.49186715866084e-55	0.305087342770383	0.592	0.48	8.09763994093448e-51	"BRCA.Luminal_2"	"MARCKS"
"HES1"	2.41949302571885e-53	0.404440047104337	0.368	0.263	5.61080432664201e-49	"BRCA.Luminal_2"	"HES1"
"TPM1"	2.34697857672155e-49	0.291460779355316	0.876	0.82	5.44264331941727e-45	"BRCA.Luminal_2"	"TPM1"
"KRT811"	2.11620384958671e-45	0.311190695684567	0.259	0.158	4.90747672719158e-41	"BRCA.Luminal_2"	"KRT81"
"IL321"	5.02640733864974e-24	0.253280136092769	0.611	0.556	1.16562386183287e-19	"BRCA.Luminal_2"	"IL32"
"AREG1"	6.93963440747342e-24	0.268697628007556	0.402	0.325	1.60930121909309e-19	"BRCA.Luminal_2"	"AREG"
"USP531"	7.50158241969902e-15	0.289309408785495	0.438	0.396	1.7396169631282e-10	"BRCA.Luminal_2"	"USP53"
"MYL91"	3.42621831292163e-13	0.250414014842209	0.493	0.437	7.94540026766525e-09	"BRCA.Luminal_2"	"MYL9"
"APOD"	0	3.38037803033635	0.702	0.039	0	"Unclassified"	"APOD"
"DCN"	0	2.83956403546957	0.613	0.003	0	"Unclassified"	"DCN"
"IL6"	0	2.5913366163679	0.51	0.02	0	"Unclassified"	"IL6"
"C11orf96"	0	2.37762530754159	0.671	0.015	0	"Unclassified"	"C11orf96"
"MMP2"	0	2.05420753303629	0.678	0.017	0	"Unclassified"	"MMP2"
"SERPINE1"	0	1.80038864686152	0.524	0.043	0	"Unclassified"	"SERPINE1"
"MEDAG"	0	1.75718636599374	0.555	0.003	0	"Unclassified"	"MEDAG"
"LUM"	0	1.63865160643354	0.445	0.001	0	"Unclassified"	"LUM"
"FGF7"	0	1.36049205594122	0.445	0.026	0	"Unclassified"	"FGF7"
"PTGDS"	0	1.35127884484816	0.363	0.001	0	"Unclassified"	"PTGDS"
"EDNRB"	0	1.34881741619143	0.527	0.009	0	"Unclassified"	"EDNRB"
"TWIST2"	0	1.31436113026815	0.51	0.013	0	"Unclassified"	"TWIST2"
"RSPO3"	0	1.2376583730356	0.397	0.004	0	"Unclassified"	"RSPO3"
"COL1A2"	0	1.2153827243118	0.414	0.001	0	"Unclassified"	"COL1A2"
"IFI27"	0	1.11048861812522	0.37	0.007	0	"Unclassified"	"IFI27"
"SRPX"	0	1.1032969566527	0.51	0.015	0	"Unclassified"	"SRPX"
"CXCL12"	0	1.06999456456561	0.312	0.006	0	"Unclassified"	"CXCL12"
"SOD3"	0	1.06075729019139	0.404	0.012	0	"Unclassified"	"SOD3"
"DLK1"	0	1.04776597361565	0.308	0.001	0	"Unclassified"	"DLK1"
"CTSK"	0	1.04589474752072	0.442	0.006	0	"Unclassified"	"CTSK"
"ADAMTS4"	0	0.973747047039118	0.479	0.025	0	"Unclassified"	"ADAMTS4"
"SFRP2"	0	0.944996221054243	0.257	0.003	0	"Unclassified"	"SFRP2"
"HGF"	0	0.940285069364914	0.397	0.001	0	"Unclassified"	"HGF"
"IGF1"	0	0.935834769680215	0.298	0	0	"Unclassified"	"IGF1"
"THBS2"	0	0.883719901716736	0.318	0.004	0	"Unclassified"	"THBS2"
"TAC1"	0	0.868839234026368	0.274	0.002	0	"Unclassified"	"TAC1"
"LAMA4"	0	0.836607688365826	0.36	0.012	0	"Unclassified"	"LAMA4"
"FBLN1"	0	0.836089515992464	0.366	0.012	0	"Unclassified"	"FBLN1"
"CLIC2"	0	0.818161314053819	0.318	0.002	0	"Unclassified"	"CLIC2"
"PDGFRB"	0	0.78038566485258	0.356	0.005	0	"Unclassified"	"PDGFRB"
"TNFRSF4"	0	0.77701717980167	0.308	0.001	0	"Unclassified"	"TNFRSF4"
"ADAMTS12"	0	0.703113470422085	0.353	0.001	0	"Unclassified"	"ADAMTS12"
"ZEB2"	0	0.647506643044158	0.336	0.002	0	"Unclassified"	"ZEB2"
"COL6A3"	0	0.623721112367284	0.325	0.003	0	"Unclassified"	"COL6A3"
"RCN3"	0	0.623250815076657	0.298	0.013	0	"Unclassified"	"RCN3"
"PLXDC1"	0	0.569300643482428	0.284	0.004	0	"Unclassified"	"PLXDC1"
"ECM1"	0	0.557875166643948	0.288	0.012	0	"Unclassified"	"ECM1"
"TCF4"	0	0.556458533665762	0.291	0.01	0	"Unclassified"	"TCF4"
"DLC1"	0	0.550281998649509	0.281	0.007	0	"Unclassified"	"DLC1"
"BGN"	0	0.544048312942077	0.274	0.005	0	"Unclassified"	"BGN"
"COL15A1"	0	0.543096415775441	0.271	0.002	0	"Unclassified"	"COL15A1"
"NID1"	0	0.472950526773762	0.274	0.002	0	"Unclassified"	"NID1"
"LPAR1"	0	0.465680375713287	0.271	0.01	0	"Unclassified"	"LPAR1"
"CHN1"	6.66297283577592e-307	0.951872794606772	0.342	0.02	1.54514340061644e-302	"Unclassified"	"CHN1"
"LRP1"	2.29634579445941e-292	0.668652027777949	0.373	0.025	5.32522589735137e-288	"Unclassified"	"LRP1"
"PDGFRA"	1.80663722105688e-286	0.666334390310872	0.346	0.021	4.18959171563091e-282	"Unclassified"	"PDGFRA"
"TGFB3"	1.00904455548862e-273	0.845468440693539	0.295	0.016	2.3399743241781e-269	"Unclassified"	"TGFB3"
"SLC2A3"	2.10436795739581e-266	0.573682378994793	0.274	0.014	4.88002929320089e-262	"Unclassified"	"SLC2A3"
"RAMP1"	6.60860151161071e-260	0.745715050487235	0.281	0.015	1.53253469054252e-255	"Unclassified"	"RAMP1"
"IGFBP7"	3.98034605656761e-257	2.13332914500894	0.524	0.057	9.2304225051803e-253	"Unclassified"	"IGFBP7"
"CLEC2B"	7.8623388017421e-248	1.86980028235748	0.682	0.105	1.82327636812399e-243	"Unclassified"	"CLEC2B"
"TNFAIP61"	1.04614510836863e-243	2.62355818693034	0.795	0.156	2.42601050630686e-239	"Unclassified"	"TNFAIP6"
"CTSL"	2.34985702731744e-232	1.75885065289602	0.692	0.12	5.44931844634913e-228	"Unclassified"	"CTSL"
"IL1R1"	3.7206085167025e-215	0.66859814291489	0.346	0.029	8.62809115023309e-211	"Unclassified"	"IL1R1"
"CDH11"	5.02586508172876e-208	0.528577294446394	0.267	0.017	1.1654981124529e-203	"Unclassified"	"CDH11"
"CCDC80"	1.61926826703099e-206	0.729105694218544	0.356	0.031	3.75508311124486e-202	"Unclassified"	"CCDC80"
"MEG31"	8.4439978937686e-205	1.96346498612413	0.726	0.152	1.95816311156494e-200	"Unclassified"	"MEG3"
"AKAP12"	1.16659266505548e-199	1.17061041555561	0.401	0.041	2.70532839026366e-195	"Unclassified"	"AKAP12"
"A4GALT"	1.9095177041334e-193	0.944329810970987	0.455	0.057	4.42817155588535e-189	"Unclassified"	"A4GALT"
"GNG11"	3.49349653509858e-190	0.93894460974906	0.325	0.029	8.10141846489361e-186	"Unclassified"	"GNG11"
"SH3KBP1"	3.67068517469998e-169	0.60401192885808	0.298	0.027	8.51231892012926e-165	"Unclassified"	"SH3KBP1"
"COL4A1"	1.49555926595117e-167	0.808307032301103	0.411	0.052	3.46820193774077e-163	"Unclassified"	"COL4A1"
"PRRX1"	2.08903904507119e-167	0.756345350665442	0.401	0.049	4.84448154552008e-163	"Unclassified"	"PRRX1"
"COL1A1"	1.06995055534353e-162	1.11511612693059	0.315	0.031	2.48121533784165e-158	"Unclassified"	"COL1A1"
"GEM2"	3.34729512529063e-159	1.73343130947278	0.702	0.169	7.76237739554897e-155	"Unclassified"	"GEM"
"PTGS2"	4.64513662499862e-157	1.00384476857237	0.305	0.03	1.07720718333718e-152	"Unclassified"	"PTGS2"
"PLPP3"	2.4007916569931e-152	1.50246606452311	0.63	0.144	5.567435852567e-148	"Unclassified"	"PLPP3"
"TMEM176B"	3.54619220859419e-151	0.791610384135029	0.445	0.067	8.22361973172994e-147	"Unclassified"	"TMEM176B"
"PLIN2"	6.26193951739612e-146	2.11436700841286	0.774	0.254	1.45214377408416e-141	"Unclassified"	"PLIN2"
"OAF"	1.5568216115171e-143	0.59726802689579	0.298	0.032	3.61026931710817e-139	"Unclassified"	"OAF"
"ITM2A"	3.66102418895501e-143	0.867311706857793	0.342	0.042	8.48991509418668e-139	"Unclassified"	"ITM2A"
"SERPINF1"	6.16603868922594e-134	0.808714633588837	0.36	0.049	1.4299043720315e-129	"Unclassified"	"SERPINF1"
"TFPI2"	6.68844576881546e-133	0.892783997482208	0.603	0.128	1.5510505737883e-128	"Unclassified"	"TFPI"
"IGFBP6"	5.60827893947277e-127	1.59434839050915	0.452	0.081	1.30055988606374e-122	"Unclassified"	"IGFBP6"
"BASP1"	4.15142032555845e-100	0.667021178581956	0.329	0.053	9.62714373497004e-96	"Unclassified"	"BASP1"
"COL4A21"	2.79337581989913e-96	0.671950764958215	0.438	0.093	6.47783852634608e-92	"Unclassified"	"COL4A2"
"VASN"	4.98379343393305e-95	0.815983714939929	0.373	0.072	1.15574169732907e-90	"Unclassified"	"VASN"
"SERPING11"	3.93321581280294e-94	0.986281349958769	0.599	0.186	9.12112746989001e-90	"Unclassified"	"SERPING1"
"NR4A1"	3.97260722703871e-92	0.709930825919373	0.281	0.042	9.21247615950276e-88	"Unclassified"	"NR4A1"
"SERPINE2"	1.49460654315644e-91	1.7529462016656	0.531	0.149	3.46599257357979e-87	"Unclassified"	"SERPINE2"
"PTGES"	2.90004005311163e-91	1.26203415613727	0.497	0.135	6.72519288316586e-87	"Unclassified"	"PTGES"
"ARSG"	3.35432723437591e-91	0.763443119567604	0.332	0.058	7.77868485651774e-87	"Unclassified"	"ARSG"
"TMEM176A"	4.4936452001502e-91	0.520367007258567	0.315	0.052	1.04207632191483e-86	"Unclassified"	"TMEM176A"
"LHFP"	2.01401521032158e-89	0.706897855904593	0.39	0.08	4.67050127273574e-85	"Unclassified"	"LHFP"
"FSTL11"	1.03093802859336e-88	1.10744741034559	0.572	0.187	2.390745288308e-84	"Unclassified"	"FSTL1"
"ITGA5"	1.55300855130552e-88	0.568179341722839	0.353	0.067	3.60142683047749e-84	"Unclassified"	"ITGA5"
"ZFHX3"	6.18933485742866e-88	0.56858752815181	0.318	0.055	1.43530675343771e-83	"Unclassified"	"ZFHX3"
"BIN1"	4.09081161732267e-86	0.45275249429451	0.271	0.041	9.48659214057128e-82	"Unclassified"	"BIN1"
"NR4A2"	1.21963150015105e-85	0.592429603673648	0.291	0.048	2.82832544885028e-81	"Unclassified"	"NR4A2"
"SPARC1"	8.34611551181272e-84	1.05101744678179	0.49	0.133	1.93546418718937e-79	"Unclassified"	"SPARC"
"TGFBI"	1.49680025651662e-83	0.626752824165191	0.271	0.042	3.47107979486205e-79	"Unclassified"	"TGFBI"
"IGFBP41"	8.62470930633269e-83	1.41170777082133	0.699	0.312	2.00007008813855e-78	"Unclassified"	"IGFBP4"
"MEIS2"	4.72423141253015e-81	0.641809156043649	0.36	0.075	1.09554926456574e-76	"Unclassified"	"MEIS2"
"PID1"	4.97645603348027e-80	0.586911161839021	0.298	0.053	1.15404015416407e-75	"Unclassified"	"PID1"
"VIM2"	2.21216525058002e-79	1.31226692685478	0.89	0.582	5.13001121609507e-75	"Unclassified"	"VIM"
"ITPRIP"	1.7467969018846e-78	0.525083322932339	0.353	0.072	4.05082201547039e-74	"Unclassified"	"ITPRIP"
"CFD"	1.1111515907655e-76	1.67971120575661	0.308	0.059	2.57676053898519e-72	"Unclassified"	"CFD"
"PLEKHO11"	4.1066801892356e-73	0.59163495650095	0.401	0.098	9.52339135883736e-69	"Unclassified"	"PLEKHO1"
"COL18A1"	1.79831124850175e-70	0.514811833619861	0.36	0.083	4.17028378527556e-66	"Unclassified"	"COL18A1"
"EGFLAM"	7.34769950213742e-69	0.476980617102776	0.271	0.049	1.70393151454567e-64	"Unclassified"	"EGFLAM"
"CXCL61"	9.0009248107939e-67	1.0794437662548	0.394	0.102	2.08731446362311e-62	"Unclassified"	"CXCL6"
"ARHGAP24"	4.82744656109342e-65	0.498630906186389	0.298	0.061	1.11948485751756e-60	"Unclassified"	"ARHGAP24"
"HLA-E"	2.09563154690423e-61	1.02303558636287	0.842	0.707	4.85976955727091e-57	"Unclassified"	"HLA-E"
"FTL1"	6.19492623588708e-60	0.889908861843113	0.986	0.987	1.43660339410221e-55	"Unclassified"	"FTL"
"PDPN1"	1.11027266329581e-59	0.938340721529576	0.397	0.113	2.57472230618298e-55	"Unclassified"	"PDPN"
"COL6A21"	2.1433664727744e-59	0.895447966527152	0.64	0.296	4.97046685036383e-55	"Unclassified"	"COL6A2"
"C1S"	3.14725442493892e-59	0.781756135672427	0.586	0.237	7.29848301143335e-55	"Unclassified"	"C1S"
"LHFPL2"	2.71399342253712e-57	0.794123793080504	0.435	0.144	6.29375074686358e-53	"Unclassified"	"LHFPL2"
"UBTD2"	1.94352833016399e-54	0.512818040044592	0.346	0.094	4.5070421976503e-50	"Unclassified"	"UBTD2"
"RORA"	4.19552423391187e-54	0.507883803360832	0.298	0.072	9.72942069844162e-50	"Unclassified"	"RORA"
"TIMP2"	3.20850391430368e-53	0.406373286312111	0.253	0.053	7.44052057727023e-49	"Unclassified"	"TIMP2"
"PRKAR1A"	1.11581558579203e-51	0.831690140971927	0.729	0.479	2.58757634345171e-47	"Unclassified"	"PRKAR1A"
"CPE2"	1.67434119317559e-50	0.86592393108005	0.449	0.159	3.8827972269742e-46	"Unclassified"	"CPE"
"ATP13A3"	3.81261739082096e-49	0.519966962288643	0.39	0.125	8.8414597293138e-45	"Unclassified"	"ATP13A3"
"CD276"	4.85759803342956e-49	0.538007426205929	0.339	0.099	1.12647698395232e-44	"Unclassified"	"CD276"
"GADD45G"	1.52334775079237e-48	1.08746026313937	0.274	0.068	3.5326434340875e-44	"Unclassified"	"GADD45G"
"CLMP2"	1.8889832664762e-48	0.709744718938305	0.565	0.237	4.3805521949583e-44	"Unclassified"	"CLMP"
"ANXA51"	2.39020834484353e-47	0.886800885044643	0.908	0.884	5.54289315169214e-43	"Unclassified"	"ANXA5"
"SH3BP51"	2.65496758637487e-47	0.638631890026459	0.476	0.182	6.15686983280333e-43	"Unclassified"	"SH3BP5"
"SAMD4B"	4.12090870196176e-47	0.624751581458985	0.466	0.183	9.55638727984932e-43	"Unclassified"	"SAMD4B"
"LTBP4"	4.89783595398381e-47	0.490668250513023	0.363	0.114	1.13580815772885e-42	"Unclassified"	"LTBP4"
"NOVA1"	8.9508945078567e-47	0.353473642446952	0.257	0.059	2.07571243637197e-42	"Unclassified"	"NOVA1"
"EEF1A12"	9.81598065970253e-46	0.483538071146186	1	1	2.27632591498502e-41	"Unclassified"	"EEF1A1"
"FRMD4A"	1.98744778929763e-45	0.435268590747345	0.257	0.062	4.60889142338121e-41	"Unclassified"	"FRMD4A"
"RPS271"	6.24834896436746e-45	0.423465584244998	0.997	0.994	1.44899212483681e-40	"Unclassified"	"RPS27"
"PPP1R15A2"	3.41394224279143e-44	0.802088667694758	0.846	0.659	7.91693206103332e-40	"Unclassified"	"PPP1R15A"
"MMP141"	2.89653440767218e-43	0.590655770094036	0.486	0.205	6.71706329139178e-39	"Unclassified"	"MMP14"
"TIMP31"	4.33984379154875e-43	0.781544089166021	0.394	0.136	1.00640977526015e-38	"Unclassified"	"TIMP3"
"KAZN"	9.47773921713939e-43	0.444203116850928	0.295	0.083	2.19788772445462e-38	"Unclassified"	"KAZN"
"CYP1B11"	2.13034819004744e-42	0.879268696877481	0.51	0.209	4.94027745272001e-38	"Unclassified"	"CYP1B1"
"ZFP361"	3.27381052169031e-42	1.65017247764614	0.747	0.543	7.59196659979983e-38	"Unclassified"	"ZFP36"
"GSTO12"	3.82464259169686e-41	0.897863572837515	0.788	0.636	8.86934617014501e-37	"Unclassified"	"GSTO1"
"ALDH21"	4.07343445589225e-41	0.594766629377889	0.36	0.121	9.44629450321413e-37	"Unclassified"	"ALDH2"
"ZBTB20"	6.67411536645821e-41	0.472564504358084	0.253	0.065	1.54772735348166e-36	"Unclassified"	"ZBTB20"
"PKIG"	7.19488025783404e-41	0.762079082050609	0.483	0.224	1.66849273179171e-36	"Unclassified"	"PKIG"
"CEBPB1"	1.00924715423126e-40	0.994637019647477	0.88	0.886	2.34044415066228e-36	"Unclassified"	"CEBPB"
"RAB8B"	1.11537249359111e-40	0.429172456134324	0.284	0.08	2.58654881263779e-36	"Unclassified"	"RAB8B"
"CLN8"	1.40933398639406e-40	0.601221098157788	0.428	0.171	3.26824551444783e-36	"Unclassified"	"CLN8"
"ZDHHC9"	1.50442637367243e-40	0.511717048197915	0.377	0.135	3.48876476054637e-36	"Unclassified"	"ZDHHC9"
"NINJ12"	2.19959371232591e-40	0.786866289936199	0.514	0.24	5.1008578188838e-36	"Unclassified"	"NINJ1"
"TIMP1"	2.89720684736857e-40	1.94465449606619	0.784	0.572	6.71862267904772e-36	"Unclassified"	"TIMP1"
"UBB1"	4.18784586824027e-40	0.988797806758348	0.945	0.843	9.71161456844919e-36	"Unclassified"	"UBB"
"YPEL2"	1.01189260401357e-39	0.39935489560917	0.277	0.077	2.34657894870748e-35	"Unclassified"	"YPEL2"
"HIVEP2"	2.78937545314094e-39	0.410364402185711	0.301	0.091	6.46856167583383e-35	"Unclassified"	"HIVEP2"
"NFKBIA2"	6.86582089532791e-39	1.02016607806896	0.897	0.809	1.59218386562654e-34	"Unclassified"	"NFKBIA"
"KLF9"	1.21419482181305e-38	0.455900698487549	0.349	0.119	2.81571779178446e-34	"Unclassified"	"KLF9"
"LMO41"	3.37835963896996e-38	0.728228351487746	0.562	0.303	7.83441600277134e-34	"Unclassified"	"LMO4"
"LGALS12"	7.41364103016071e-38	0.690661252998013	0.894	0.709	1.71922335489427e-33	"Unclassified"	"LGALS1"
"CXCL13"	8.72245782189359e-37	1.13674986247329	0.805	0.594	2.02273796889712e-32	"Unclassified"	"CXCL1"
"CXCL81"	2.04950343164e-36	1.70787972466293	0.795	0.58	4.75279845797315e-32	"Unclassified"	"CXCL8"
"CRTAP"	2.6378325760425e-36	0.40393312020405	0.298	0.095	6.11713374384255e-32	"Unclassified"	"CRTAP"
"KCNQ1OT1"	3.6405994492149e-35	0.660686207918957	0.394	0.156	8.44255012272936e-31	"Unclassified"	"KCNQ1OT1"
"MYLIP"	4.71219238318225e-35	0.524539461834577	0.271	0.08	1.09275741365996e-30	"Unclassified"	"MYLIP"
"TMEM38B"	1.35572106652919e-34	0.563853419488828	0.425	0.179	3.14391715328119e-30	"Unclassified"	"TMEM38B"
"RARRES2"	1.93554898697726e-34	0.395943830203254	0.284	0.087	4.48853810080026e-30	"Unclassified"	"RARRES2"
"LARP6"	2.30309422969455e-34	0.687121259793343	0.462	0.219	5.34087551866167e-30	"Unclassified"	"LARP6"
"MMP31"	3.30822194666313e-34	2.30294020385116	0.339	0.12	7.67176669431179e-30	"Unclassified"	"MMP3"
"SPRY1"	7.19584160760785e-34	0.55040908736079	0.301	0.1	1.66871566880426e-29	"Unclassified"	"SPRY1"
"EGLN1"	1.13571726550494e-33	0.546517505547611	0.394	0.164	2.63372833870595e-29	"Unclassified"	"EGLN1"
"CREB51"	1.29049243016483e-33	0.619522291843203	0.394	0.155	2.99265194555225e-29	"Unclassified"	"CREB5"
"FGFR11"	2.33754750943137e-33	0.601452575441583	0.589	0.314	5.42077267437134e-29	"Unclassified"	"FGFR1"
"ARID5A"	7.57422266646459e-32	0.601663716324686	0.51	0.268	1.75646223635314e-27	"Unclassified"	"ARID5A"
"PNRC21"	9.99945744184248e-32	0.658843511208181	0.647	0.431	2.31887418076327e-27	"Unclassified"	"PNRC2"
"AKR1C11"	1.02293268580172e-31	0.738592940757595	0.363	0.137	2.37218089837419e-27	"Unclassified"	"AKR1C1"
"RPS201"	1.63019414391757e-31	0.361873276783202	1	0.988	3.78042021974483e-27	"Unclassified"	"RPS20"
"DNAJB91"	1.95823415869781e-31	0.774683197137566	0.658	0.437	4.54114501402022e-27	"Unclassified"	"DNAJB9"
